Gene,Pearson_Corr_Size,P_Value_Size,BH_Corrected_P_Value_Size,Pearson_Corr_KRN,P_Value_KRN,BH_Corrected_P_Value_KRN
GRMZM2G055802,0.1114676472652226,0.6040767579556963,0.9984265756175531,0.21319375031295293,0.3171959339938624,0.9987071952047535
GRMZM2G473906,-0.0589318771397553,0.7844447396528306,0.9984265756175531,0.0386700566474449,0.8576257949889451,0.9987071952047535
GRMZM2G045781,0.30811896357515944,0.1429753182035131,0.9984265756175531,0.27485137931981535,0.19366460447074643,0.9987071952047535
GRMZM2G045921,0.15593267374635825,0.4668587244375459,0.9984265756175531,0.36721213503200306,0.07753117599172225,0.9987071952047535
GRMZM2G405185,0.02604115006670296,0.9038615600575041,0.9984265756175531,0.023069553149055635,0.9147906810514612,0.9987071952047535
GRMZM2G177445,-0.059263291246639094,0.7832606229808484,0.9984265756175531,0.1940411390970711,0.3635958682155099,0.9987071952047535
GRMZM2G477609,0.6299361385299607,0.0009707068847487752,0.9984265756175531,0.19371337010489087,0.36442265651415745,0.9987071952047535
GRMZM2G156848,-0.0003443392177441898,0.9987258978474065,0.9996375907287974,0.132603711799465,0.5367856079496731,0.9987071952047535
GRMZM2G479744,-0.023125051214851117,0.9145864234333588,0.9984265756175531,0.051322022031567646,0.8117569112235713,0.9987071952047535
GRMZM2G120440,-0.20737835501278173,0.3308849868405979,0.9984265756175531,-0.48355756902889435,0.016668098099015156,0.9987071952047535
GRMZM2G081114,-0.1270097172530299,0.5542490882678608,0.9984265756175531,0.013610600939154473,0.9496699791830062,0.9987071952047535
GRMZM2G123876,0.17360647850704766,0.4172048214249305,0.9984265756175531,-0.039841943911405504,0.8533560150027799,0.9987071952047535
GRMZM2G139041,-0.355507983299442,0.08822039064406807,0.9984265756175531,-0.19580937725741132,0.3591543875226477,0.9987071952047535
GRMZM2G122148,0.03047490689697005,0.8875868414486382,0.9984265756175531,-0.2134637263220566,0.3165689437343463,0.9987071952047535
GRMZM2G122108,0.099005112134433,0.6453257978163973,0.9984265756175531,-0.008234065517699382,0.9695397048310925,0.9987071952047535
GRMZM2G122045,-0.08942276056688078,0.6777553291213939,0.9984265756175531,-0.0287470754557115,0.8939242051137762,0.9987071952047535
AC198418.3_FG005,0.11764259554425663,0.5840564182643374,0.9984265756175531,0.11801830585612856,0.582847627880605,0.9987071952047535
GRMZM2G142097,-0.02145750993862254,0.9207259513243172,0.9984265756175531,0.36857926576845707,0.0763496407200633,0.9987071952047535
GRMZM5G840909,0.41160965705287605,0.045672205766675675,0.9984265756175531,0.1185220059809504,0.5812287552682365,0.9987071952047535
GRMZM5G882418,0.1053834319763032,0.6240778305228192,0.9984265756175531,0.08620969522646256,0.6887583769849216,0.9987071952047535
GRMZM2G156756,-0.3429803640441593,0.10084650390711418,0.9984265756175531,-0.09278306712837152,0.6663160778546748,0.9987071952047535
GRMZM2G458549,0.16336906159523168,0.44560479524546714,0.9984265756175531,0.5256821166524097,0.008334746579423135,0.9987071952047535
GRMZM2G458533,-0.2196855526233372,0.30232933724217637,0.9984265756175531,-0.30312009432887893,0.14991340277016701,0.9987071952047535
GRMZM2G156543,0.016890482199770157,0.9375622700041037,0.9984265756175531,-0.043668884413384366,0.8394409287147195,0.9987071952047535
GRMZM2G156516,-0.11662216534728886,0.5873449590844414,0.9984265756175531,-0.14003044661809638,0.5140062698286976,0.9987071952047535
GRMZM2G156459,-0.14593876981119458,0.4962249430482923,0.9984265756175531,-0.21371681830563558,0.3159818520149567,0.9987071952047535
GRMZM2G114692,-0.17019115580680827,0.4265671293368525,0.9984265756175531,-0.27297677079574256,0.19684448419768164,0.9987071952047535
GRMZM2G114775,-0.24365395429120534,0.2512454890144671,0.9984265756175531,0.10121160114845094,0.6379437802913933,0.9987071952047535
GRMZM2G057973,-0.3262960949205749,0.11967792797573593,0.9984265756175531,-0.30983282756771385,0.14065020659493674,0.9987071952047535
GRMZM2G058089,-0.1839438325261988,0.3895645917385164,0.9984265756175531,-0.006906225737265296,0.9744500732937569,0.9987071952047535
GRMZM2G366681,0.08859427826554399,0.6805864400211505,0.9984265756175531,0.17097853819555953,0.4243986656347099,0.9987071952047535
GRMZM2G053916,-0.007469232230573615,0.9723679480749887,0.9984265756175531,0.26882413263477944,0.20401463882985205,0.9987071952047535
GRMZM2G053803,0.16468757220201424,0.441890705809093,0.9984265756175531,-0.01073416748314377,0.9602973478981452,0.9987071952047535
GRMZM2G351160,-0.0914678046238696,0.6707851106839995,0.9984265756175531,0.0033435133254688084,0.987628999974502,0.9987071952047535
FDX3,0.06380789927362455,0.7670712124319556,0.9984265756175531,-0.24084048928627058,0.2569316026760682,0.9987071952047535
GRMZM2G053299,-0.23527535825737303,0.26842169461884324,0.9984265756175531,-0.06429162069483418,0.7653534616498975,0.9987071952047535
GRMZM2G155899,-0.13857319030085874,0.5184387840159138,0.9984265756175531,-0.16237238194993384,0.4484232626059182,0.9987071952047535
GRMZM5G874478,-0.07887507408937977,0.7141031045344606,0.9984265756175531,-0.15782437442106442,0.4614030463784526,0.9987071952047535
GRMZM2G113137,-0.12101844645660162,0.5732343315719857,0.9984265756175531,0.057214716014698457,0.7905874014726129,0.9987071952047535
GRMZM5G862488,-0.12736407346800802,0.5531352302202666,0.9984265756175531,0.12132969705720376,0.5722410161521039,0.9987071952047535
GRMZM2G113158,0.004405866609233398,0.983698739925449,0.9984265756175531,-0.014252440486999248,0.9472996903791502,0.9987071952047535
GRMZM2G170137,0.18213726402707633,0.39431874550786056,0.9984265756175531,0.1491759962055614,0.4866135943734102,0.9987071952047535
GRMZM2G114899,-0.3147319854339133,0.13415305688350382,0.9984265756175531,0.047643910610507774,0.8250366980647116,0.9987071952047535
GRMZM2G035017,-0.004923525971332256,0.9817837459695208,0.9984265756175531,-0.08447866383473104,0.6947118963096975,0.9987071952047535
GRMZM2G704150,-0.06901948624298393,0.7486218782447251,0.9984265756175531,-0.09193239904898046,0.6692052527950065,0.9987071952047535
AC217358.3_FG005,0.22488794363843134,0.290732320493653,0.9984265756175531,-0.008790232010880483,0.9674833031282463,0.9987071952047535
GRMZM5G878153,-0.10377969634803824,0.6293938697772988,0.9984265756175531,0.11327592827813195,0.5981843397601517,0.9987071952047535
AC217358.3_FG010,-0.010495884138099001,0.9611780361741948,0.9984265756175531,-0.17190686232160232,0.4218497620558019,0.9987071952047535
AC217358.3_FG011,-0.0812348766815245,0.7059152676606194,0.9984265756175531,-0.2046467577657022,0.3374357012732963,0.9987071952047535
GRMZM2G352415,0.12323384399111287,0.5661808058917891,0.9984265756175531,0.35086868275456484,0.09274983853900147,0.9987071952047535
GRMZM2G118005,-0.22479560524606637,0.2909356983850592,0.9984265756175531,-0.1503233315786678,0.48322976025064474,0.9987071952047535
GRMZM2G118014,-0.10003367965959653,0.6418805298975188,0.9984265756175531,0.1336175227126681,0.5336484631310088,0.9987071952047535
GRMZM2G155980,-0.25953766058344213,0.2206826302330855,0.9984265756175531,0.07634978258106119,0.7228991552326688,0.9987071952047535
GRMZM2G155935,0.01690817072761297,0.9374970066852588,0.9984265756175531,-0.006274989723507984,0.9767847186169272,0.9987071952047535
GRMZM2G369912,0.0006379900330099747,0.9976393519793766,0.9996375907287974,0.029149406082009322,0.892447954633861,0.9987071952047535
GRMZM2G369815,-0.29401738402271554,0.1631542061090335,0.9984265756175531,-0.2315532097450386,0.2762868768606571,0.9987071952047535
GRMZM2G426200,-0.4415729571260677,0.03075673231607352,0.9984265756175531,-0.21402823361102347,0.3152603817345142,0.9987071952047535
GRMZM5G898915,-0.2526121680947216,0.2336879472169327,0.9984265756175531,-0.24868605667140453,0.24128051777076776,0.9987071952047535
GRMZM2G056393,-0.025181434251388586,0.9070218210139676,0.9984265756175531,-0.07552758507554573,0.7257704447642762,0.9987071952047535
GRMZM2G016084,0.0037619257679764873,0.9860810117814018,0.9984265756175531,-0.3118657512790893,0.13792744097183368,0.9987071952047535
GRMZM2G016892,-0.10298611718657136,0.6320310551612472,0.9984265756175531,-0.08719906103766567,0.6853636687961513,0.9987071952047535
GRMZM2G045241,-0.12072829810051883,0.5741609861813917,0.9984265756175531,0.23656162633604294,0.2657373105239285,0.9987071952047535
GRMZM2G301805,-0.09395944210672241,0.6623282660913945,0.9984265756175531,0.041735464564041924,0.846465443182261,0.9987071952047535
GRMZM2G134054,-0.21541164425450104,0.3120675483331951,0.9984265756175531,-0.12316373186682963,0.566403438479007,0.9987071952047535
GRMZM2G123920,-0.3560556328655334,0.08769685199419275,0.9984265756175531,-0.23872705044448866,0.2612571256696852,0.9987071952047535
GRMZM2G123901,0.3385950765663508,0.10556800262110148,0.9984265756175531,0.3561991339371756,0.08756005470282631,0.9987071952047535
GRMZM2G323261,0.3431538401963033,0.10066300015270159,0.9984265756175531,0.04332883931569907,0.8406755368055245,0.9987071952047535
GRMZM2G024686,0.10076852627141754,0.6394234811064847,0.9984265756175531,0.3612039821301569,0.08288842218504287,0.9987071952047535
GRMZM2G024267,0.13288303577614394,0.5359204055797523,0.9984265756175531,0.16229924333192283,0.44863045812373176,0.9987071952047535
GRMZM2G023242,0.03166072909039543,0.8832413076600617,0.9984265756175531,-0.15960048716906072,0.4563110367323001,0.9987071952047535
GRMZM2G022269,-0.258724284997908,0.222184501131006,0.9984265756175531,-0.17951861904966634,0.4012675655707062,0.9987071952047535
GRMZM2G022248,-0.042571471706694695,0.8434266316378175,0.9984265756175531,-0.1417568366676629,0.5087789738876018,0.9987071952047535
GRMZM2G021742,0.1175983480782007,0.5841988491109943,0.9984265756175531,-0.08726364021465588,0.6851422893701683,0.9987071952047535
GRMZM2G021642,-0.23807089718552812,0.2626095229132,0.9984265756175531,-0.18821995030631256,0.3784416662968433,0.9987071952047535
AC191009.3_FG004,0.1469202651411716,0.49330096955407937,0.9984265756175531,-0.0952721274366965,0.6578888659787817,0.9987071952047535
GRMZM5G876146,-0.14453516227795923,0.5004213159501913,0.9984265756175531,0.07607913722131941,0.7238439083270528,0.9987071952047535
GRMZM2G011923,0.006600413068177486,0.9755811063482465,0.9984265756175531,0.2448958630676851,0.24876172937526989,0.9987071952047535
DER2.2,-0.09161486052384908,0.6702848988503196,0.9984265756175531,0.07463843676625438,0.7288795787498087,0.9987071952047535
GRMZM2G083964,-0.02193198596445177,0.9189785704233618,0.9984265756175531,-0.07650916522575729,0.7223429751798272,0.9987071952047535
GRMZM2G422649,-0.06544865594712851,0.7612490603617912,0.9984265756175531,0.13982016697018892,0.5146447402877479,0.9987071952047535
GRMZM2G099987,0.10680006306897528,0.6193970841901709,0.9984265756175531,0.32691842958389705,0.11893259541803068,0.9987071952047535
GRMZM5G832651,0.3037780228228956,0.14898685837523037,0.9984265756175531,0.33611987183620173,0.10830390420303218,0.9987071952047535
GRMZM2G123527,0.05256857118425252,0.8072674695138126,0.9984265756175531,-0.18240589839685478,0.39360975092865985,0.9987071952047535
GRMZM2G590033,-0.05119244451595311,0.8122239170772204,0.9984265756175531,-0.08709255679619336,0.6857288235258909,0.9987071952047535
GRMZM2G479249,-0.19471474257833715,0.36190015097219824,0.9984265756175531,-0.12101435383719916,0.5732473976929442,0.9987071952047535
GRMZM2G176612,-0.13123904415120616,0.5410220141492444,0.9984265756175531,0.19377306770077452,0.3642719896487321,0.9987071952047535
GRMZM2G115456,0.4186945651176431,0.04171787519583008,0.9984265756175531,0.40162448752562296,0.051736685937819854,0.9987071952047535
GRMZM2G417843,-0.18740626450311526,0.3805440669553512,0.9984265756175531,0.03177659743637348,0.8828168726366272,0.9987071952047535
GRMZM2G438524,0.031837365766068326,0.8825942858814714,0.9984265756175531,0.10379063989414981,0.6293575333005679,0.9987071952047535
GRMZM2G138053,-0.180892644266893,0.3976129770264339,0.9984265756175531,0.08133898212871866,0.705554772144381,0.9987071952047535
GRMZM2G137968,-0.25961122353193833,0.22054713329786393,0.9984265756175531,-0.23962152127135722,0.25942075692406347,0.9987071952047535
GRMZM2G047774,0.07242957332833391,0.7366213099746667,0.9984265756175531,-0.055636133067334524,0.7962450405242817,0.9987071952047535
GRMZM2G347956,0.07136701538014296,0.7403543417892533,0.9984265756175531,-0.10803328664325945,0.6153339834577298,0.9987071952047535
AC203966.5_FG003,-0.26021326981675136,0.21944029798245662,0.9984265756175531,-0.23609218073142124,0.26671502337919983,0.9987071952047535
GRMZM2G167031,0.22275034733066712,0.2954632363782714,0.9984265756175531,-0.006196760309325689,0.9770740657108102,0.9987071952047535
GRMZM2G056916,-0.20768346511837893,0.3301580772479788,0.9984265756175531,-0.4231457034959526,0.03937475039600537,0.9987071952047535
GRMZM2G434219,-0.13783348781765084,0.5206957317509708,0.9984265756175531,-0.18134857046232755,0.39640445564876386,0.9987071952047535
GRMZM2G434173,-0.1295289359724721,0.5463526132325668,0.9984265756175531,-0.33643992867904987,0.10794723208455777,0.9987071952047535
GRMZM2G077596,0.06968678909656598,0.7462689893384881,0.9984265756175531,0.2571394730200363,0.2251303125042073,0.9987071952047535
GRMZM2G077222,-0.09943503239717857,0.6438848797219346,0.9984265756175531,0.15952316164036623,0.4565321107131892,0.9987071952047535
GRMZM2G077183,0.10730555347296877,0.6177303286347667,0.9984265756175531,0.1212572427978943,0.5724721764898842,0.9987071952047535
GRMZM2G007675,-0.5154697665498273,0.009937687758505483,0.9984265756175531,0.02632380414401516,0.9028228485262467,0.9987071952047535
GRMZM2G131939,-0.08458272485582256,0.6943535009586508,0.9984265756175531,-0.014388488228137958,0.9467973263470796,0.9987071952047535
GRMZM2G122267,-0.28105943041552695,0.18338496022199438,0.9984265756175531,0.2186238961613416,0.30473060190774515,0.9987071952047535
GRMZM2G397661,-0.019946676487292134,0.9262923206824569,0.9984265756175531,-0.0011787354416421258,0.9956385362916018,0.9994227841558482
GRMZM2G000510,0.1920305586881192,0.3686846786659458,0.9984265756175531,-0.030382631310354347,0.8879251256420826,0.9987071952047535
GRMZM2G000531,-0.18681067341504215,0.38208717416277116,0.9984265756175531,-0.3762420747364545,0.06997803144335772,0.9987071952047535
GRMZM5G819212,0.07446187795639969,0.7294974572663612,0.9984265756175531,-0.08835391979797744,0.6814085851139502,0.9987071952047535
GRMZM2G176437,-0.03909841180944145,0.8560646241091823,0.9984265756175531,0.004009376325056004,0.9851655488266389,0.9987071952047535
BX6,-0.3031520028943552,0.14986837268249056,0.9984265756175531,-0.324443636255503,0.12191663011096124,0.9987071952047535
GRMZM2G107082,-0.026356638297283685,0.9027021979109887,0.9984265756175531,-0.17874746791962448,0.4033268350365918,0.9987071952047535
GRMZM5G854334,0.08488535238662484,0.6933115863316206,0.9984265756175531,-0.192231649468381,0.36817386894216125,0.9987071952047535
GRMZM2G057450,-0.31576676073791793,0.13280883849462255,0.9984265756175531,0.001739148182592,0.9935649764407004,0.9991569745997824
GRMZM2G146192,0.07294264268134262,0.7348208306362743,0.9984265756175531,0.319867745676079,0.12757678429426508,0.9987071952047535
GRMZM2G001169,-0.03724895989936975,0.8628087626349702,0.9984265756175531,-0.2271905757269851,0.28568947678602724,0.9987071952047535
GRMZM2G001160,0.28320586254670893,0.1799199244568138,0.9984265756175531,0.14695940254295453,0.4931845534891423,0.9987071952047535
GRMZM2G106389,0.17488077789174997,0.4137407199990564,0.9984265756175531,0.2975853684715522,0.15786998916459064,0.9987071952047535
GRMZM2G126453,-0.24125916018276877,0.2560802381623218,0.9984265756175531,-0.47806463324635284,0.018134779265000046,0.9987071952047535
GRMZM2G126552,-0.02621055734320641,0.9032389951322305,0.9984265756175531,0.2658632657919329,0.20923361261310222,0.9987071952047535
CYP71C2,0.3912607119691508,0.05867511695968267,0.9984265756175531,0.31954417049178424,0.12798410044605002,0.9987071952047535
GRMZM2G172491,0.372259206066087,0.07323707701924966,0.9984265756175531,0.39794887871739626,0.054120301255503364,0.9987071952047535
CYP71C3,0.33124860969428155,0.11383998741665124,0.9984265756175531,0.3469551915704256,0.09670373267654091,0.9987071952047535
BX8,0.3827539364768487,0.06488938759605575,0.9984265756175531,0.22644260114153952,0.2873215004208726,0.9987071952047535
GRMZM2G070553,-0.428872492314024,0.036514226887323295,0.9984265756175531,-0.1013986136670963,0.6373196318793111,0.9987071952047535
GRMZM2G339848,-0.22171420324678262,0.2977735700498236,0.9984265756175531,-0.005101848113607516,0.9811240952092729,0.9987071952047535
GRMZM2G006363,-0.21544432208430517,0.31199237019068693,0.9984265756175531,-0.4712227301434856,0.020106738717717725,0.9987071952047535
GRMZM2G348675,-0.016098137592941354,0.9404860864223497,0.9984265756175531,0.20364962145937898,0.33984612745817355,0.9987071952047535
GRMZM2G100118,0.25405512510662176,0.230937493660777,0.9984265756175531,0.25110050892340285,0.23659241754275412,0.9987071952047535
GRMZM5G878139,0.11438509445821274,0.5945820948160117,0.9984265756175531,0.06221582178269838,0.7727323449004844,0.9987071952047535
GRMZM5G813627,-0.11736973511946958,0.5849349845654076,0.9984265756175531,-0.35602746277709235,0.0877237248970997,0.9987071952047535
GRMZM2G165208,0.23447859390583675,0.27009316037113973,0.9984265756175531,-0.1834151675782916,0.39095245506885534,0.9987071952047535
GRMZM2G165383,0.3203292395750202,0.1269974791582712,0.9984265756175531,0.18032053394448316,0.3991323848850104,0.9987071952047535
GRMZM2G165461,-0.051190277759993866,0.8122317267361286,0.9984265756175531,0.008809232021306363,0.9674130548860415,0.9987071952047535
GRMZM2G468260,-0.1411755263724128,0.5105362112558655,0.9984265756175531,0.14225273922833725,0.507282248529329,0.9987071952047535
GRMZM5G877647,0.015664126503933923,0.942087941479992,0.9984265756175531,0.012651968745208679,0.9532109364818209,0.9987071952047535
GRMZM5G835213,0.1801982160662184,0.3994576571567465,0.9984265756175531,0.10586195577718048,0.6224951306677011,0.9987071952047535
GRMZM5G833660,0.15455595512600007,0.47085000595481025,0.9984265756175531,0.15780485082663473,0.4614591828345341,0.9987071952047535
GRMZM2G154169,-0.4087758385282495,0.047333647245959516,0.9984265756175531,-0.2506558287242249,0.23745131319848042,0.9987071952047535
GRMZM2G453684,-0.13849680052290336,0.5186716432249123,0.9984265756175531,0.005022696992214737,0.9814168902430394,0.9987071952047535
GRMZM2G154366,0.0851982570940031,0.6922348553140871,0.9984265756175531,-0.03748956680452316,0.8619308384687698,0.9987071952047535
GRMZM2G154523,-0.03865410566734679,0.8576839395108702,0.9984265756175531,-0.18546576101303086,0.3855847829836986,0.9987071952047535
GRMZM2G169160,-0.2153119888381746,0.3122968826814532,0.9984265756175531,-0.12142487224777597,0.5719374289213282,0.9987071952047535
GRMZM2G011364,0.40705757812428656,0.04836381493495092,0.9984265756175531,0.05549347864864927,0.7967568093145102,0.9987071952047535
GRMZM2G145213,-0.11080671699470855,0.6062364789695279,0.9984265756175531,0.0605916704197682,0.7785191368246563,0.9987071952047535
GRMZM2G099583,-0.23933520839071223,0.26000765685755034,0.9984265756175531,0.0647837815544534,0.7636068422345371,0.9987071952047535
GRMZM2G399677,0.06971386212494728,0.7461735769560219,0.9984265756175531,0.1521254031932405,0.47793900042353704,0.9987071952047535
GRMZM2G054651,-0.038127253743176534,0.8596048222728703,0.9984265756175531,-0.02238744208434645,0.9173015773817331,0.9987071952047535
GRMZM2G133756,0.2567562788491742,0.22584645974982667,0.9984265756175531,0.002970315609699216,0.989009745284116,0.9987071952047535
GRMZM2G303431,0.0874133953085842,0.6846290210295795,0.9984265756175531,0.2178982729297937,0.3063785750383559,0.9987071952047535
GRMZM2G157247,0.06497132528255803,0.7629415659981325,0.9984265756175531,0.14428901175664416,0.5011590323623467,0.9987071952047535
GRMZM2G403636,0.040452820906740475,0.8511318555841751,0.9984265756175531,0.014593240440344272,0.9460413042827114,0.9987071952047535
GRMZM2G419836,-0.3392456787071233,0.10485741298597612,0.9984265756175531,0.10086584904364976,0.639098345608483,0.9987071952047535
GRMZM2G138907,-0.33246775912288,0.11243542196645034,0.9984265756175531,-0.279273662376897,0.18630257968678854,0.9987071952047535
GRMZM2G133055,-0.02613198783812068,0.9035277280446566,0.9984265756175531,0.2639367537091629,0.21267724129702353,0.9987071952047535
GRMZM2G113373,0.31431090107097565,0.1347028541832682,0.9984265756175531,0.07804826653652785,0.7169792001956071,0.9987071952047535
SIP1.1,0.07188548507458353,0.7385321118629063,0.9984265756175531,-0.040478371692951015,0.8510388508718266,0.9987071952047535
GRMZM2G045753,0.19482206277175712,0.36163041134901214,0.9984265756175531,-0.05102400573496306,0.8128310743186985,0.9987071952047535
GRMZM2G133757,-0.2261627013638914,0.28793372145093804,0.9984265756175531,0.2250278970410951,0.29042423878103746,0.9987071952047535
GRMZM2G426294,0.5818156070361648,0.0028601987950770884,0.9984265756175531,0.2920407578570934,0.1661343826420618,0.9987071952047535
GRMZM2G068330,-0.15392886466017938,0.4726738065884497,0.9984265756175531,-0.08224475787118567,0.7024208599378539,0.9987071952047535
GRMZM2G008259,-0.25528916294790416,0.22860230138599877,0.9984265756175531,0.16811174158451478,0.43232264945859233,0.9987071952047535
GRMZM5G870077,0.09468402755727862,0.6598763980868279,0.9984265756175531,0.15794142860611318,0.461066553298553,0.9987071952047535
GRMZM2G017804,0.1595425564133771,0.45647665572401286,0.9984265756175531,-0.058380726241751404,0.7864149854733153,0.9987071952047535
GRMZM2G017624,0.08347202319220808,0.6981821221938328,0.9984265756175531,-0.18995954387765454,0.37396927690528464,0.9987071952047535
GRMZM2G030463,-0.11558143814261973,0.5907070938599532,0.9984265756175531,-0.12430580776806718,0.5627817879872407,0.9987071952047535
IDI2,0.06036535297446568,0.7793264124722507,0.9984265756175531,0.005663868809321457,0.9790451440472056,0.9987071952047535
GRMZM2G139441,-0.05671535795653318,0.7923760049525729,0.9984265756175531,0.03813614173284497,0.8595724105496207,0.9987071952047535
GRMZM2G124593,-0.1275165557049296,0.5526562426787639,0.9984265756175531,-0.27894928392740265,0.18683595760051663,0.9987071952047535
GRMZM2G025154,-0.13234562746100556,0.5375856009339202,0.9984265756175531,0.044928556110419626,0.8348706374076914,0.9987071952047535
ADH2,-0.12333496596933077,0.5658597740578392,0.9984265756175531,-0.1571843419891944,0.4632451871289835,0.9987071952047535
GRMZM2G176698,0.1251489008253867,0.5601149330377913,0.9984265756175531,0.17426926476734406,0.41540109939151576,0.9987071952047535
GRMZM2G173317,0.009796761930886314,0.9637622219610829,0.9984265756175531,0.31105921716915463,0.13900310269467733,0.9987071952047535
GRMZM2G173354,0.1447296182965009,0.4998389075461668,0.9984265756175531,0.13506535257845442,0.5291832806800119,0.9987071952047535
GRMZM5G840928,0.06289251006559055,0.7703247741823789,0.9984265756175531,0.20123615112204427,0.3457226701410548,0.9987071952047535
GRMZM5G866334,0.12266105394554039,0.5680007740803863,0.9984265756175531,0.06127898393699208,0.7760688507316272,0.9987071952047535
GRMZM2G001048,-0.24787002215313175,0.24287864808210885,0.9984265756175531,-0.12088660588989769,0.5736553125681944,0.9987071952047535
GRMZM2G091481,-0.012644660298168395,0.9532379355140634,0.9984265756175531,-0.29402929996141336,0.16313635477335148,0.9987071952047535
GRMZM2G151050,0.20169828057258052,0.34459280055695657,0.9984265756175531,0.26861135719974916,0.20438672190885862,0.9987071952047535
GRMZM2G041235,0.08725777040728423,0.6851624102137908,0.9984265756175531,-0.08366616347950732,0.6975123965110991,0.9987071952047535
GRMZM2G017865,0.10231623515256552,0.6342605709894031,0.9984265756175531,0.11310444732547016,0.5987420805475953,0.9987071952047535
GRMZM2G181422,0.2195038836188634,0.3027394054659169,0.9984265756175531,-0.050309766418798876,0.8154067919775326,0.9987071952047535
GRMZM2G120167,0.46363019875224076,0.022494942853761597,0.9984265756175531,0.12112873752391454,0.5728822651334182,0.9987071952047535
GRMZM2G151706,-0.00309257135443391,0.9885574237205536,0.9984265756175531,0.3560647530368446,0.08768815311429637,0.9987071952047535
GRMZM5G865319,-0.11969380833379498,0.5774702195296749,0.9984265756175531,0.31642367877614547,0.13196052025828345,0.9987071952047535
GRMZM2G079452,0.11299234675717464,0.5991068054846765,0.9984265756175531,-0.035470355630983136,0.8693033395545421,0.9987071952047535
GRMZM2G117609,0.029042241556004423,0.8928411340968229,0.9984265756175531,0.3014607677397522,0.1522683218104912,0.9987071952047535
GRMZM2G045987,0.05585053998377208,0.795476014954266,0.9984265756175531,0.05405642500225076,0.8019167000014443,0.9987071952047535
GRMZM2G143392,-0.18595518526932792,0.3843098761766184,0.9984265756175531,-0.16329437708311473,0.445815666422574,0.9987071952047535
GRMZM2G149108,0.006538926090954612,0.9758085184784681,0.9984265756175531,0.1755171089903044,0.41201684002201466,0.9987071952047535
GRMZM2G106798,-0.16650547736782026,0.43679702141965804,0.9984265756175531,0.023577639467588375,0.9129208938677,0.9987071952047535
GRMZM2G009387,-0.01594285252620671,0.9410591896176893,0.9984265756175531,-0.006627634617796493,0.9754804269087713,0.9987071952047535
GRMZM2G408458,-0.013032358685855023,0.9518057608773309,0.9984265756175531,-0.07189055772341069,0.7385142900990312,0.9987071952047535
GRMZM5G844096,-0.1517100569434821,0.47915581010758157,0.9984265756175531,-0.2588264219021772,0.2219955360969247,0.9987071952047535
GRMZM2G440208,-0.25283668236696605,0.23325858362428956,0.9984265756175531,0.12775689037433663,0.5519016715185409,0.9987071952047535
GRMZM2G139880,-0.07002052734735152,0.7450930620606883,0.9984265756175531,-0.2022825731970037,0.34316739184987444,0.9987071952047535
GRMZM2G440221,-0.19173830037961395,0.36942780217168625,0.9984265756175531,-0.00198450650335397,0.9926571482869565,0.9988383504162532
GRMZM2G139894,-0.1890638986344521,0.37626811560929524,0.9984265756175531,-0.02671793142531668,0.9013747481656399,0.9987071952047535
GRMZM2G574782,0.14152365971514597,0.5094834880211836,0.9984265756175531,0.39754193259706405,0.05438935371484777,0.9987071952047535
GRMZM5G892742,0.1683476439748894,0.43166761100414675,0.9984265756175531,0.11772556240385146,0.5837893917491336,0.9987071952047535
GRMZM2G160041,0.22999347239199033,0.279625700619092,0.9984265756175531,-0.007757949784138463,0.971300272425766,0.9987071952047535
GRMZM2G160013,-0.1709924998777357,0.4243602690946503,0.9984265756175531,-0.010522597151585291,0.961079303446279,0.9987071952047535
GRMZM2G019236,0.1659789101767435,0.43826919258595187,0.9984265756175531,0.23174569811327259,0.2758765899586603,0.9987071952047535
GRMZM2G050649,0.217341433867924,0.307646936490183,0.9984265756175531,-0.1637195239311565,0.44461597363092875,0.9987071952047535
GRMZM2G122935,-0.5243326277360396,0.008533347244998364,0.9984265756175531,-0.2606571993324613,0.21862653215243946,0.9987071952047535
GRMZM2G151863,-0.16068146542059814,0.4532263841880811,0.9984265756175531,-0.09784746310140606,0.6492119161824265,0.9987071952047535
GRMZM2G146514,-0.05804138723910402,0.7876286830826519,0.9984265756175531,-0.09361024677005894,0.6635110858090786,0.9987071952047535
AC211652.4_FG001,-0.2080122566703064,0.3293758248320564,0.9984265756175531,-0.04534841976251772,0.833348448872322,0.9987071952047535
GRMZM2G112795,0.21712685611651913,0.3081365603971134,0.9984265756175531,0.17075490460151063,0.4250139460043764,0.9987071952047535
GRMZM2G101446,0.3393904265597282,0.10469980010670277,0.9984265756175531,0.14835589976136515,0.4890395795029199,0.9987071952047535
GRMZM2G171394,0.25894803893725593,0.2217706702018065,0.9984265756175531,0.4131613162345821,0.04478203220677652,0.9987071952047535
GRMZM2G078143,0.17937358841481904,0.4016544041662573,0.9984265756175531,0.12432851532757358,0.5627098852909388,0.9987071952047535
GRMZM2G015295,-0.22253282617027564,0.29594732415028047,0.9984265756175531,-0.02458147309893232,0.9092280543488033,0.9987071952047535
GRMZM2G015854,-0.012789073890930803,0.9527044488034256,0.9984265756175531,0.08952338734493297,0.6774117518378671,0.9987071952047535
GRMZM2G155002,0.4311070229043125,0.03544377553599485,0.9984265756175531,0.24298511078689428,0.25258978613509814,0.9987071952047535
GRMZM2G142030,0.2152621842175944,0.3124115354102466,0.9984265756175531,0.25070623002541714,0.2373538607884292,0.9987071952047535
